Rank,Club,Country,Level,Elo,From,To
25,Dynamo Kyiv,UKR,1,1753.65710449,2012-09-21,2012-09-23
26,Dynamo Kyiv,UKR,1,1753.65710449,2012-09-24,2012-09-28
25,Dynamo Kyiv,UKR,1,1754.66845703,2012-09-29,2012-10-02
25,Dynamo Kyiv,UKR,1,1755.31604004,2012-10-03,2012-10-03
24,Dynamo Kyiv,UKR,1,1759.66967773,2012-10-04,2012-10-04
23,Dynamo Kyiv,UKR,1,1764.22607422,2012-10-05,2012-10-07
25,Dynamo Kyiv,UKR,1,1754.60290527,2012-10-08,2012-10-20
26,Dynamo Kyiv,UKR,1,1738.13244629,2012-10-21,2012-10-21
27,Dynamo Kyiv,UKR,1,1738.13244629,2012-10-22,2012-10-23
27,Dynamo Kyiv,UKR,1,1740.71777344,2012-10-24,2012-10-24
29,Dynamo Kyiv,UKR,1,1736.26098633,2012-10-25,2012-10-25
28,Dynamo Kyiv,UKR,1,1743.44677734,2012-10-26,2012-10-27
29,Dynamo Kyiv,UKR,1,1743.44677734,2012-10-28,2012-10-28
29,Dynamo Kyiv,UKR,1,1737.33447266,2012-10-29,2012-11-03
28,Dynamo Kyiv,UKR,1,1740.33398438,2012-11-04,2012-11-06
27,Dynamo Kyiv,UKR,1,1742.13110352,2012-11-07,2012-11-07
27,Dynamo Kyiv,UKR,1,1739.52087402,2012-11-08,2012-11-08
31,Dynamo Kyiv,UKR,1,1738.01220703,2012-11-09,2012-11-09
30,Dynamo Kyiv,UKR,1,1738.01220703,2012-11-10,2012-11-10
30,Dynamo Kyiv,UKR,1,1740.95092773,2012-11-11,2012-11-11
25,Dynamo Kyiv,UKR,1,1740.95092773,2012-11-12,2012-11-17
34,Dynamo Kyiv,UKR,1,1727.97924805,2012-11-18,2012-11-18
33,Dynamo Kyiv,UKR,1,1727.97924805,2012-11-19,2012-11-20
32,Dynamo Kyiv,UKR,1,1729.85668945,2012-11-21,2012-11-21
43,Dynamo Kyiv,UKR,1,1710.35705566,2012-11-22,2012-11-22
38,Dynamo Kyiv,UKR,1,1719.41418457,2012-11-23,2012-11-24
37,Dynamo Kyiv,UKR,1,1719.41418457,2012-11-25,2012-11-25
32,Dynamo Kyiv,UKR,1,1725.73120117,2012-11-26,2012-11-26
33,Dynamo Kyiv,UKR,1,1725.73120117,2012-11-27,2012-11-27
34,Dynamo Kyiv,UKR,1,1725.73120117,2012-11-28,2012-11-30
32,Dynamo Kyiv,UKR,1,1728.82080078,2012-12-01,2012-12-01
35,Dynamo Kyiv,UKR,1,1728.82080078,2012-12-02,2012-12-02
36,Dynamo Kyiv,UKR,1,1728.82080078,2012-12-03,2012-12-03
37,Dynamo Kyiv,UKR,1,1728.82080078,2012-12-04,2012-12-04
39,Dynamo Kyiv,UKR,1,1724.5255127,2012-12-05,2012-12-05
41,Dynamo Kyiv,UKR,1,1719.83947754,2012-12-06,2012-12-06
39,Dynamo Kyiv,UKR,1,1717.24633789,2012-12-07,2012-12-08
40,Dynamo Kyiv,UKR,1,1717.24633789,2012-12-09,2012-12-15
39,Dynamo Kyiv,UKR,1,1717.24633789,2012-12-16,2012-12-16
38,Dynamo Kyiv,UKR,1,1717.24633789,2012-12-17,2012-12-21
37,Dynamo Kyiv,UKR,1,1717.24633789,2012-12-22,2012-12-22
38,Dynamo Kyiv,UKR,1,1717.24633789,2012-12-23,2012-12-26
37,Dynamo Kyiv,UKR,1,1717.24633789,2012-12-27,2012-12-30
38,Dynamo Kyiv,UKR,1,1717.24633789,2012-12-31,2013-01-06
37,Dynamo Kyiv,UKR,1,1717.24633789,2013-01-07,2013-01-12
39,Dynamo Kyiv,UKR,1,1717.24633789,2013-01-13,2013-01-20
38,Dynamo Kyiv,UKR,1,1717.24633789,2013-01-21,2013-01-27
39,Dynamo Kyiv,UKR,1,1717.24633789,2013-01-28,2013-02-01
38,Dynamo Kyiv,UKR,1,1717.24633789,2013-02-02,2013-02-03
39,Dynamo Kyiv,UKR,1,1717.24633789,2013-02-04,2013-02-09
37,Dynamo Kyiv,UKR,1,1717.24633789,2013-02-10,2013-02-10
36,Dynamo Kyiv,UKR,1,1717.24633789,2013-02-11,2013-02-11
37,Dynamo Kyiv,UKR,1,1717.24633789,2013-02-12,2013-02-13
38,Dynamo Kyiv,UKR,1,1715.91369629,2013-02-14,2013-02-14
40,Dynamo Kyiv,UKR,1,1707.11767578,2013-02-15,2013-02-15
41,Dynamo Kyiv,UKR,1,1707.11767578,2013-02-16,2013-02-16
43,Dynamo Kyiv,UKR,1,1707.11767578,2013-02-17,2013-02-17
42,Dynamo Kyiv,UKR,1,1707.11767578,2013-02-18,2013-02-20
40,Dynamo Kyiv,UKR,1,1707.11767578,2013-02-21,2013-02-21
55,Dynamo Kyiv,UKR,1,1689.09020996,2013-02-22,2013-02-24
54,Dynamo Kyiv,UKR,1,1689.09020996,2013-02-25,2013-03-02
53,Dynamo Kyiv,UKR,1,1689.09020996,2013-03-03,2013-03-03
57,Dynamo Kyiv,UKR,1,1681.02111816,2013-03-04,2013-03-05
60,Dynamo Kyiv,UKR,1,1677.22949219,2013-03-06,2013-03-07
61,Dynamo Kyiv,UKR,1,1677.22949219,2013-03-08,2013-03-08
60,Dynamo Kyiv,UKR,1,1677.22949219,2013-03-09,2013-03-09
61,Dynamo Kyiv,UKR,1,1677.22949219,2013-03-10,2013-03-10
61,Dynamo Kyiv,UKR,1,1681.38708496,2013-03-11,2013-03-12
62,Dynamo Kyiv,UKR,1,1681.38708496,2013-03-13,2013-03-14
61,Dynamo Kyiv,UKR,1,1681.38708496,2013-03-15,2013-03-15
60,Dynamo Kyiv,UKR,1,1681.38708496,2013-03-16,2013-03-17
58,Dynamo Kyiv,UKR,1,1683.34887695,2013-03-18,2013-03-18
59,Dynamo Kyiv,UKR,1,1683.34887695,2013-03-19,2013-03-29
58,Dynamo Kyiv,UKR,1,1683.34887695,2013-03-30,2013-03-30
56,Dynamo Kyiv,UKR,1,1683.34887695,2013-03-31,2013-03-31
51,Dynamo Kyiv,UKR,1,1689.50170898,2013-04-01,2013-04-04
50,Dynamo Kyiv,UKR,1,1689.50170898,2013-04-05,2013-04-07
53,Dynamo Kyiv,UKR,1,1683.1640625,2013-04-08,2013-04-09
54,Dynamo Kyiv,UKR,1,1683.1640625,2013-04-10,2013-04-13
51,Dynamo Kyiv,UKR,1,1686.14562988,2013-04-14,2013-04-14
53,Dynamo Kyiv,UKR,1,1686.14562988,2013-04-15,2013-04-20
50,Dynamo Kyiv,UKR,1,1692.80102539,2013-04-21,2013-04-21
51,Dynamo Kyiv,UKR,1,1692.80102539,2013-04-22,2013-04-23
50,Dynamo Kyiv,UKR,1,1692.80102539,2013-04-24,2013-04-24
49,Dynamo Kyiv,UKR,1,1692.80102539,2013-04-25,2013-04-26
48,Dynamo Kyiv,UKR,1,1699.72302246,2013-04-27,2013-04-27
47,Dynamo Kyiv,UKR,1,1699.72302246,2013-04-28,2013-04-28
45,Dynamo Kyiv,UKR,1,1699.72302246,2013-04-29,2013-05-01
44,Dynamo Kyiv,UKR,1,1699.72302246,2013-05-02,2013-05-04
49,Dynamo Kyiv,UKR,1,1690.29602051,2013-05-05,2013-05-05
48,Dynamo Kyiv,UKR,1,1690.29602051,2013-05-06,2013-05-11
47,Dynamo Kyiv,UKR,1,1692.35009766,2013-05-12,2013-05-12
48,Dynamo Kyiv,UKR,1,1692.35009766,2013-05-13,2013-05-19
58,Dynamo Kyiv,UKR,1,1679.34509277,2013-05-20,2013-05-26
54,Dynamo Kyiv,UKR,1,1680.74621582,2013-05-27,2013-06-01
53,Dynamo Kyiv,UKR,1,1680.74621582,2013-06-02,2013-06-02
54,Dynamo Kyiv,UKR,1,1680.74621582,2013-06-03,2013-07-14
62,Dynamo Kyiv,UKR,1,1672.48352051,2013-07-15,2013-07-18
58,Dynamo Kyiv,UKR,1,1674.06616211,2013-07-19,2013-07-20
56,Dynamo Kyiv,UKR,1,1676.43188477,2013-07-21,2013-07-21
57,Dynamo Kyiv,UKR,1,1676.43188477,2013-07-22,2013-07-23
58,Dynamo Kyiv,UKR,1,1676.43188477,2013-07-24,2013-07-25
57,Dynamo Kyiv,UKR,1,1676.26879883,2013-07-26,2013-07-28
55,Dynamo Kyiv,UKR,1,1677.93737793,2013-07-29,2013-07-30
55,Dynamo Kyiv,UKR,1,1680.8626709,2013-07-31,2013-08-01
55,Dynamo Kyiv,UKR,1,1678.98852539,2013-08-02,2013-08-03
56,Dynamo Kyiv,UKR,1,1678.98852539,2013-08-04,2013-08-04
61,Dynamo Kyiv,UKR,1,1673.99572754,2013-08-05,2013-08-07
61,Dynamo Kyiv,UKR,1,1673.86535645,2013-08-08,2013-08-08
63,Dynamo Kyiv,UKR,1,1669.30541992,2013-08-09,2013-08-10
62,Dynamo Kyiv,UKR,1,1669.30541992,2013-08-11,2013-08-11
82,Dynamo Kyiv,UKR,1,1654.63903809,2013-08-12,2013-08-17
81,Dynamo Kyiv,UKR,1,1654.63903809,2013-08-18,2013-08-18
78,Dynamo Kyiv,UKR,1,1656.97753906,2013-08-19,2013-08-19
77,Dynamo Kyiv,UKR,1,1656.97753906,2013-08-20,2013-08-20
76,Dynamo Kyiv,UKR,1,1656.97753906,2013-08-21,2013-08-21
77,Dynamo Kyiv,UKR,1,1656.97753906,2013-08-22,2013-08-22
75,Dynamo Kyiv,UKR,1,1659.10058594,2013-08-23,2013-08-23
76,Dynamo Kyiv,UKR,1,1659.10058594,2013-08-24,2013-08-24
78,Dynamo Kyiv,UKR,1,1659.10058594,2013-08-25,2013-08-25
75,Dynamo Kyiv,UKR,1,1661.15026855,2013-08-26,2013-08-27
76,Dynamo Kyiv,UKR,1,1661.15026855,2013-08-28,2013-08-29
75,Dynamo Kyiv,UKR,1,1657.54516602,2013-08-30,2013-08-31
76,Dynamo Kyiv,UKR,1,1657.54516602,2013-09-01,2013-09-01
77,Dynamo Kyiv,UKR,1,1654.70031738,2013-09-02,2013-09-14
80,Dynamo Kyiv,UKR,1,1654.70031738,2013-09-15,2013-09-15
83,Dynamo Kyiv,UKR,1,1646.25146484,2013-09-16,2013-09-17
80,Dynamo Kyiv,UKR,1,1652.65185547,2013-09-18,2013-09-19
84,Dynamo Kyiv,UKR,1,1644.11437988,2013-09-20,2013-09-20
85,Dynamo Kyiv,UKR,1,1644.11437988,2013-09-21,2013-09-21
86,Dynamo Kyiv,UKR,1,1644.11437988,2013-09-22,2013-09-22
86,Dynamo Kyiv,UKR,1,1645.83093262,2013-09-23,2013-09-24
84,Dynamo Kyiv,UKR,1,1645.83093262,2013-09-25,2013-09-28
82,Dynamo Kyiv,UKR,1,1645.83093262,2013-09-29,2013-09-29
85,Dynamo Kyiv,UKR,1,1642.6652832,2013-09-30,2013-10-01
82,Dynamo Kyiv,UKR,1,1642.6652832,2013-10-02,2013-10-02
82,Dynamo Kyiv,UKR,1,1643.09289551,2013-10-03,2013-10-03
88,Dynamo Kyiv,UKR,1,1632.67077637,2013-10-04,2013-10-05
89,Dynamo Kyiv,UKR,1,1632.67077637,2013-10-06,2013-10-06
84,Dynamo Kyiv,UKR,1,1640.66125488,2013-10-07,2013-10-19
85,Dynamo Kyiv,UKR,1,1640.66125488,2013-10-20,2013-10-20
80,Dynamo Kyiv,UKR,1,1647.56030273,2013-10-21,2013-10-21
81,Dynamo Kyiv,UKR,1,1647.56030273,2013-10-22,2013-10-22
80,Dynamo Kyiv,UKR,1,1647.56030273,2013-10-23,2013-10-23
82,Dynamo Kyiv,UKR,1,1643.60620117,2013-10-24,2013-10-24
79,Dynamo Kyiv,UKR,1,1653.53723145,2013-10-25,2013-10-25
78,Dynamo Kyiv,UKR,1,1653.53723145,2013-10-26,2013-10-26
77,Dynamo Kyiv,UKR,1,1653.53723145,2013-10-27,2013-10-27
76,Dynamo Kyiv,UKR,1,1655.57214355,2013-10-28,2013-11-02
75,Dynamo Kyiv,UKR,1,1655.57214355,2013-11-03,2013-11-03
88,Dynamo Kyiv,UKR,1,1638.62658691,2013-11-04,2013-11-04
89,Dynamo Kyiv,UKR,1,1638.62658691,2013-11-05,2013-11-05
86,Dynamo Kyiv,UKR,1,1639.05493164,2013-11-06,2013-11-07
74,Dynamo Kyiv,UKR,1,1655.80883789,2013-11-08,2013-11-09
76,Dynamo Kyiv,UKR,1,1655.80883789,2013-11-10,2013-11-10
73,Dynamo Kyiv,UKR,1,1661.43737793,2013-11-11,2013-11-23
70,Dynamo Kyiv,UKR,1,1661.43737793,2013-11-24,2013-11-24
70,Dynamo Kyiv,UKR,1,1663.54089355,2013-11-25,2013-11-26
69,Dynamo Kyiv,UKR,1,1663.54089355,2013-11-27,2013-11-27
67,Dynamo Kyiv,UKR,1,1668.88439941,2013-11-28,2013-11-28
74,Dynamo Kyiv,UKR,1,1655.63684082,2013-11-29,2013-12-01
72,Dynamo Kyiv,UKR,1,1655.63684082,2013-12-02,2013-12-02
71,Dynamo Kyiv,UKR,1,1658.88977051,2013-12-03,2013-12-04
70,Dynamo Kyiv,UKR,1,1658.88977051,2013-12-05,2013-12-07
73,Dynamo Kyiv,UKR,1,1658.88977051,2013-12-08,2013-12-10
74,Dynamo Kyiv,UKR,1,1657.28735352,2013-12-11,2013-12-12
64,Dynamo Kyiv,UKR,1,1666.89550781,2013-12-13,2013-12-14
66,Dynamo Kyiv,UKR,1,1666.89550781,2013-12-15,2013-12-21
63,Dynamo Kyiv,UKR,1,1666.89550781,2013-12-22,2013-12-26
62,Dynamo Kyiv,UKR,1,1666.89550781,2013-12-27,2014-01-01
63,Dynamo Kyiv,UKR,1,1666.89550781,2014-01-02,2014-01-04
62,Dynamo Kyiv,UKR,1,1666.89550781,2014-01-05,2014-01-10
63,Dynamo Kyiv,UKR,1,1666.89550781,2014-01-11,2014-01-12
65,Dynamo Kyiv,UKR,1,1666.89550781,2014-01-13,2014-01-13
64,Dynamo Kyiv,UKR,1,1666.89550781,2014-01-14,2014-01-26
62,Dynamo Kyiv,UKR,1,1666.89550781,2014-01-27,2014-02-01
61,Dynamo Kyiv,UKR,1,1666.89550781,2014-02-02,2014-02-02
62,Dynamo Kyiv,UKR,1,1666.89550781,2014-02-03,2014-02-08
61,Dynamo Kyiv,UKR,1,1666.89550781,2014-02-09,2014-02-09
62,Dynamo Kyiv,UKR,1,1666.89550781,2014-02-10,2014-02-15
65,Dynamo Kyiv,UKR,1,1666.89550781,2014-02-16,2014-02-18
64,Dynamo Kyiv,UKR,1,1666.89550781,2014-02-19,2014-02-19
65,Dynamo Kyiv,UKR,1,1666.89550781,2014-02-20,2014-02-20
69,Dynamo Kyiv,UKR,1,1659.04650879,2014-02-21,2014-02-22
70,Dynamo Kyiv,UKR,1,1659.04650879,2014-02-23,2014-02-23
69,Dynamo Kyiv,UKR,1,1659.04650879,2014-02-24,2014-02-26
70,Dynamo Kyiv,UKR,1,1659.04650879,2014-02-27,2014-02-27
79,Dynamo Kyiv,UKR,1,1645.73217773,2014-02-28,2014-03-01
81,Dynamo Kyiv,UKR,1,1645.73217773,2014-03-02,2014-03-08
80,Dynamo Kyiv,UKR,1,1645.73217773,2014-03-09,2014-03-09
79,Dynamo Kyiv,UKR,1,1645.73217773,2014-03-10,2014-03-10
80,Dynamo Kyiv,UKR,1,1645.73217773,2014-03-11,2014-03-13
79,Dynamo Kyiv,UKR,1,1645.73217773,2014-03-14,2014-03-15
77,Dynamo Kyiv,UKR,1,1645.73217773,2014-03-16,2014-03-16
79,Dynamo Kyiv,UKR,1,1649.03930664,2014-03-17,2014-03-18
80,Dynamo Kyiv,UKR,1,1649.03930664,2014-03-19,2014-03-20
79,Dynamo Kyiv,UKR,1,1649.03930664,2014-03-21,2014-03-22
78,Dynamo Kyiv,UKR,1,1650.58789062,2014-03-23,2014-03-23
77,Dynamo Kyiv,UKR,1,1650.58789062,2014-03-24,2014-03-25
78,Dynamo Kyiv,UKR,1,1650.58789062,2014-03-26,2014-03-26
77,Dynamo Kyiv,UKR,1,1650.58789062,2014-03-27,2014-03-27
76,Dynamo Kyiv,UKR,1,1650.58789062,2014-03-28,2014-03-29
75,Dynamo Kyiv,UKR,1,1650.58789062,2014-03-30,2014-03-30
81,Dynamo Kyiv,UKR,1,1641.93273926,2014-03-31,2014-04-02
80,Dynamo Kyiv,UKR,1,1641.93273926,2014-04-03,2014-04-03
78,Dynamo Kyiv,UKR,1,1641.93273926,2014-04-04,2014-04-05
79,Dynamo Kyiv,UKR,1,1641.93273926,2014-04-06,2014-04-06
73,Dynamo Kyiv,UKR,1,1651.72814941,2014-04-07,2014-04-08
75,Dynamo Kyiv,UKR,1,1651.72814941,2014-04-09,2014-04-09
74,Dynamo Kyiv,UKR,1,1651.72814941,2014-04-10,2014-04-10
78,Dynamo Kyiv,UKR,1,1651.72814941,2014-04-11,2014-04-11
77,Dynamo Kyiv,UKR,1,1651.72814941,2014-04-12,2014-04-12
79,Dynamo Kyiv,UKR,1,1646.59851074,2014-04-13,2014-04-16
80,Dynamo Kyiv,UKR,1,1636.26794434,2014-04-17,2014-04-19
81,Dynamo Kyiv,UKR,1,1636.26794434,2014-04-20,2014-04-20
82,Dynamo Kyiv,UKR,1,1638.93237305,2014-04-21,2014-04-23
81,Dynamo Kyiv,UKR,1,1638.93237305,2014-04-24,2014-04-24
82,Dynamo Kyiv,UKR,1,1636.97546387,2014-04-25,2014-04-26
83,Dynamo Kyiv,UKR,1,1636.97546387,2014-04-27,2014-04-27
87,Dynamo Kyiv,UKR,1,1627.18652344,2014-04-28,2014-04-29
86,Dynamo Kyiv,UKR,1,1627.18652344,2014-04-30,2014-04-30
87,Dynamo Kyiv,UKR,1,1627.18652344,2014-05-01,2014-05-03
86,Dynamo Kyiv,UKR,1,1627.18652344,2014-05-04,2014-05-04
87,Dynamo Kyiv,UKR,1,1627.18652344,2014-05-05,2014-05-10
88,Dynamo Kyiv,UKR,1,1627.18652344,2014-05-11,2014-05-11
83,Dynamo Kyiv,UKR,1,1634.28735352,2014-05-12,2014-05-18
82,Dynamo Kyiv,UKR,1,1638.75927734,2014-05-19,2014-07-17
82,Dynamo Kyiv,UKR,1,1639.54272461,2014-07-18,2014-07-24
82,Dynamo Kyiv,UKR,1,1639.59667969,2014-07-25,2014-07-27
81,Dynamo Kyiv,UKR,1,1642.25,2014-07-28,2014-07-30
81,Dynamo Kyiv,UKR,1,1641.25671387,2014-07-31,2014-07-31
84,Dynamo Kyiv,UKR,1,1633.78393555,2014-08-01,2014-08-02
81,Dynamo Kyiv,UKR,1,1644.89855957,2014-08-03,2014-08-06
84,Dynamo Kyiv,UKR,1,1636.10949707,2014-08-07,2014-08-07
82,Dynamo Kyiv,UKR,1,1638.30407715,2014-08-08,2014-08-09
85,Dynamo Kyiv,UKR,1,1630.62219238,2014-08-10,2014-08-10
86,Dynamo Kyiv,UKR,1,1630.62219238,2014-08-11,2014-08-14
85,Dynamo Kyiv,UKR,1,1630.62219238,2014-08-15,2014-08-17
84,Dynamo Kyiv,UKR,1,1637.96435547,2014-08-18,2014-08-20
83,Dynamo Kyiv,UKR,1,1637.96435547,2014-08-21,2014-08-21
81,Dynamo Kyiv,UKR,1,1637.16357422,2014-08-22,2014-08-23
82,Dynamo Kyiv,UKR,1,1637.16357422,2014-08-24,2014-08-24
83,Dynamo Kyiv,UKR,1,1637.16357422,2014-08-25,2014-08-26
82,Dynamo Kyiv,UKR,1,1637.16357422,2014-08-27,2014-08-28
82,Dynamo Kyiv,UKR,1,1637.28222656,2014-08-29,2014-08-29
83,Dynamo Kyiv,UKR,1,1637.28222656,2014-08-30,2014-08-30
76,Dynamo Kyiv,UKR,1,1641.47570801,2014-08-31,2014-09-12
77,Dynamo Kyiv,UKR,1,1641.47570801,2014-09-13,2014-09-13
81,Dynamo Kyiv,UKR,1,1638.02587891,2014-09-14,2014-09-14
80,Dynamo Kyiv,UKR,1,1638.02587891,2014-09-15,2014-09-15
81,Dynamo Kyiv,UKR,1,1638.02587891,2014-09-16,2014-09-17
78,Dynamo Kyiv,UKR,1,1639.46826172,2014-09-18,2014-09-18
70,Dynamo Kyiv,UKR,1,1648.40490723,2014-09-19,2014-09-20
71,Dynamo Kyiv,UKR,1,1648.40490723,2014-09-21,2014-09-22
71,Dynamo Kyiv,UKR,1,1650.70739746,2014-09-23,2014-09-29
70,Dynamo Kyiv,UKR,1,1650.70739746,2014-09-30,2014-09-30
70,Dynamo Kyiv,UKR,1,1650.03320312,2014-10-01,2014-10-02
64,Dynamo Kyiv,UKR,1,1660.61669922,2014-10-03,2014-10-05
60,Dynamo Kyiv,UKR,1,1669.59729004,2014-10-06,2014-10-18
57,Dynamo Kyiv,UKR,1,1674.36206055,2014-10-19,2014-10-19
58,Dynamo Kyiv,UKR,1,1674.36206055,2014-10-20,2014-10-21
50,Dynamo Kyiv,UKR,1,1679.92578125,2014-10-22,2014-10-22
52,Dynamo Kyiv,UKR,1,1675.4095459,2014-10-23,2014-10-23
74,Dynamo Kyiv,UKR,1,1639.67211914,2014-10-24,2014-10-25
76,Dynamo Kyiv,UKR,1,1639.67211914,2014-10-26,2014-10-27
77,Dynamo Kyiv,UKR,1,1639.67211914,2014-10-28,2014-10-31
76,Dynamo Kyiv,UKR,1,1639.67211914,2014-11-01,2014-11-01
77,Dynamo Kyiv,UKR,1,1639.67211914,2014-11-02,2014-11-02
65,Dynamo Kyiv,UKR,1,1654.61706543,2014-11-03,2014-11-04
66,Dynamo Kyiv,UKR,1,1654.61706543,2014-11-05,2014-11-05
65,Dynamo Kyiv,UKR,1,1656.7779541,2014-11-06,2014-11-06
64,Dynamo Kyiv,UKR,1,1661.71679688,2014-11-07,2014-11-08
63,Dynamo Kyiv,UKR,1,1661.71679688,2014-11-09,2014-11-09
68,Dynamo Kyiv,UKR,1,1653.82592773,2014-11-10,2014-11-22
65,Dynamo Kyiv,UKR,1,1653.82592773,2014-11-23,2014-11-23
63,Dynamo Kyiv,UKR,1,1655.84106445,2014-11-24,2014-11-25
68,Dynamo Kyiv,UKR,1,1652.21435547,2014-11-26,2014-11-27
67,Dynamo Kyiv,UKR,1,1653.54052734,2014-11-28,2014-11-28
66,Dynamo Kyiv,UKR,1,1653.54052734,2014-11-29,2014-11-30
62,Dynamo Kyiv,UKR,1,1661.49145508,2014-12-01,2014-12-05
60,Dynamo Kyiv,UKR,1,1665.57165527,2014-12-06,2014-12-07
59,Dynamo Kyiv,UKR,1,1665.57165527,2014-12-08,2014-12-10
59,Dynamo Kyiv,UKR,1,1667.28588867,2014-12-11,2014-12-11
49,Dynamo Kyiv,UKR,1,1685.02722168,2014-12-12,2014-12-12
48,Dynamo Kyiv,UKR,1,1685.02722168,2014-12-13,2014-12-13
49,Dynamo Kyiv,UKR,1,1685.02722168,2014-12-14,2014-12-14
50,Dynamo Kyiv,UKR,1,1685.02722168,2014-12-15,2014-12-20
51,Dynamo Kyiv,UKR,1,1685.02722168,2014-12-21,2014-12-26
52,Dynamo Kyiv,UKR,1,1685.02722168,2014-12-27,2014-12-28
53,Dynamo Kyiv,UKR,1,1685.02722168,2014-12-29,2014-12-29
52,Dynamo Kyiv,UKR,1,1685.02722168,2014-12-30,2015-01-04
51,Dynamo Kyiv,UKR,1,1685.02722168,2015-01-05,2015-01-11
52,Dynamo Kyiv,UKR,1,1685.02722168,2015-01-12,2015-01-16
53,Dynamo Kyiv,UKR,1,1685.02722168,2015-01-17,2015-01-18
52,Dynamo Kyiv,UKR,1,1685.02722168,2015-01-19,2015-01-24
51,Dynamo Kyiv,UKR,1,1685.02722168,2015-01-25,2015-01-25
50,Dynamo Kyiv,UKR,1,1685.02722168,2015-01-26,2015-02-01
49,Dynamo Kyiv,UKR,1,1685.02722168,2015-02-02,2015-02-07
48,Dynamo Kyiv,UKR,1,1685.02722168,2015-02-08,2015-02-14
49,Dynamo Kyiv,UKR,1,1685.02722168,2015-02-15,2015-02-17
49,Dynamo Kyiv,UKR,1,1685.62487793,2015-02-18,2015-02-19
50,Dynamo Kyiv,UKR,1,1684.15930176,2015-02-20,2015-02-20
51,Dynamo Kyiv,UKR,1,1684.15930176,2015-02-21,2015-02-21
50,Dynamo Kyiv,UKR,1,1684.15930176,2015-02-22,2015-02-22
48,Dynamo Kyiv,UKR,1,1684.15930176,2015-02-23,2015-02-23
49,Dynamo Kyiv,UKR,1,1684.15930176,2015-02-24,2015-02-26
41,Dynamo Kyiv,UKR,1,1704.04321289,2015-02-27,2015-02-28
40,Dynamo Kyiv,UKR,1,1704.04321289,2015-03-01,2015-03-01
39,Dynamo Kyiv,UKR,1,1710.56445312,2015-03-02,2015-03-08
39,Dynamo Kyiv,UKR,1,1712.98474121,2015-03-09,2015-03-09
40,Dynamo Kyiv,UKR,1,1712.98474121,2015-03-10,2015-03-11
40,Dynamo Kyiv,UKR,1,1710.46398926,2015-03-12,2015-03-12
40,Dynamo Kyiv,UKR,1,1707.73400879,2015-03-13,2015-03-14
42,Dynamo Kyiv,UKR,1,1707.73400879,2015-03-15,2015-03-15
40,Dynamo Kyiv,UKR,1,1710.31213379,2015-03-16,2015-03-19
35,Dynamo Kyiv,UKR,1,1739.96508789,2015-03-20,2015-03-22
36,Dynamo Kyiv,UKR,1,1739.96508789,2015-03-23,2015-04-04
35,Dynamo Kyiv,UKR,1,1744.24328613,2015-04-05,2015-04-05
34,Dynamo Kyiv,UKR,1,1744.24328613,2015-04-06,2015-04-07
33,Dynamo Kyiv,UKR,1,1744.24328613,2015-04-08,2015-04-12
35,Dynamo Kyiv,UKR,1,1737.07336426,2015-04-13,2015-04-16
36,Dynamo Kyiv,UKR,1,1734.69360352,2015-04-17,2015-04-19
35,Dynamo Kyiv,UKR,1,1737.60583496,2015-04-20,2015-04-21
36,Dynamo Kyiv,UKR,1,1737.60583496,2015-04-22,2015-04-23
37,Dynamo Kyiv,UKR,1,1726.30737305,2015-04-24,2015-04-26
38,Dynamo Kyiv,UKR,1,1729.41723633,2015-04-27,2015-05-02
37,Dynamo Kyiv,UKR,1,1729.41723633,2015-05-03,2015-05-03
36,Dynamo Kyiv,UKR,1,1729.41723633,2015-05-04,2015-05-04
36,Dynamo Kyiv,UKR,1,1731.57971191,2015-05-05,2015-05-07
35,Dynamo Kyiv,UKR,1,1733.18151855,2015-05-08,2015-05-09
34,Dynamo Kyiv,UKR,1,1733.18151855,2015-05-10,2015-05-10
32,Dynamo Kyiv,UKR,1,1741.78076172,2015-05-11,2015-05-14
31,Dynamo Kyiv,UKR,1,1747.02661133,2015-05-15,2015-05-16
32,Dynamo Kyiv,UKR,1,1747.02661133,2015-05-17,2015-05-17
29,Dynamo Kyiv,UKR,1,1751.77624512,2015-05-18,2015-05-18
30,Dynamo Kyiv,UKR,1,1751.77624512,2015-05-19,2015-05-24
29,Dynamo Kyiv,UKR,1,1753.98937988,2015-05-25,2015-05-27
29,Dynamo Kyiv,UKR,1,1752.82507324,2015-05-28,2015-05-30
31,Dynamo Kyiv,UKR,1,1743.74584961,2015-05-31,2015-05-31
32,Dynamo Kyiv,UKR,1,1743.74584961,2015-06-01,2015-07-19
32,Dynamo Kyiv,UKR,1,1746.86328125,2015-07-20,2015-07-25
32,Dynamo Kyiv,UKR,1,1747.84814453,2015-07-26,2015-07-28
31,Dynamo Kyiv,UKR,1,1748.21777344,2015-07-29,2015-07-30
29,Dynamo Kyiv,UKR,1,1747.71728516,2015-07-31,2015-08-02
27,Dynamo Kyiv,UKR,1,1751.07824707,2015-08-03,2015-08-05
26,Dynamo Kyiv,UKR,1,1756.48657227,2015-08-06,2015-08-06
26,Dynamo Kyiv,UKR,1,1760.76745605,2015-08-07,2015-08-09
26,Dynamo Kyiv,UKR,1,1768.24035645,2015-08-10,2015-08-14
25,Dynamo Kyiv,UKR,1,1768.24035645,2015-08-15,2015-08-15
